ClientID,ProductID,Sum_Prior_Quantity,Sum_Post_Quantity,Sum_Betw_Quantity
186,7084400540,38,0,1
186,82429513653,0,0,6
186,70195310372,0,0,0
186,7116007238,11,0,0
186,1410009347,1,0,0
186,2840059813,781,0,0
186,82676626009,0,3,26
186,4850001904,154,8,36
186,3700096913,2,0,0
186,7017751831,2,0,0
186,72047364140,1,0,0
186,6414428304,4,3,10
186,3600037392,66,3,5
186,60933222122,8,1,0
186,85648100302,4,0,0
186,20520700000,0,0,0
186,4135834009,115,0,17
186,5070004796,291,0,30
186,7124925307,1,0,1
186,76098102923,0,5,0
186,1204403957,2,0,0
186,5210000293,6,0,0
186,7336906033,4,0,0
186,76379594442,1,0,0
186,5070056765,13,0,0
186,3570007530,1,0,0
186,4650001842,9,0,1
186,1480058223,69,5,9
186,30132000206,8,0,0
186,4110080140,13,3,1
186,1117137890,1,0,0
186,1800048052,78,0,0
186,447162,0,0,0
186,1600081341,92,4,6
186,1204434310,9,0,0
186,5070049847,66,0,0
186,61029031129,0,0,0
186,7920037074,22,0,0
186,89664700212,2,0,0
186,60945465077,4,0,0
186,85326800501,1,0,0
186,3700049725,76,0,7
186,9396641210,0,0,0
186,7011005806,176,4,16
186,1200004658,1,0,0
186,7940035291,2,0,0
186,7800000197,44,2,18
186,21519700000,35,0,0
186,7084702650,1,0,0
186,79936625213,2,0,0
186,1370085531,0,0,2
186,7007450818,9,0,0
186,2970000145,289,10,17
186,74295503416,36,0,0
186,7910050876,42,0,0
186,2594151068,1,0,0
186,7336906031,50,0,0
186,4400003394,77,1,2
186,1600044414,5,0,0
186,3410000727,1,0,0
186,2430003105,5,0,3
186,303404,0,0,22
186,270,2,0,0
186,84920500777,4,0,0
186,241077,1,0,0
186,2840061902,0,0,1
186,4790030329,126,1,8
186,7565601373,4,1,1
186,2340000375,0,0,0
186,89238300251,4,1,0
186,2900065150,256,2,18
186,79367448018,45,0,0
186,2100006012,1,0,0
186,72595188154,0,0,0
186,7175820201,17,0,0
186,72047388130,0,1,0
186,7255458155,7,0,0
186,4319439536,2,0,0
186,63551590856,9,0,0
186,7738713633,0,0,1
186,4146020137,1,0,0
186,2000000114,46,0,6
186,1450001740,0,1,0
186,3760048620,164,0,6
186,7675325753,3,0,0
186,81989801918,31,0,0
186,1722475012,1,0,0
186,2590020927,0,3,0
186,1200015185,6,0,0
186,7310001065,2,0,0
186,3890000940,23,1,8
186,79357316727,18,0,0
186,3700087095,8,4,3
186,7092500059,1,0,0
186,70120924321,3,0,0
186,3600045143,9,4,3
186,311270,0,0,1
186,7800001179,12,0,0
186,72262746855,1,0,0
186,30573245142,0,2,0
186,85413300506,5,0,0
186,21596400000,18,0,0
186,252279,7,0,0
186,7225001321,177,1,19
186,3700094716,1,0,1
186,383758,0,3,0
186,1600027489,30,1,13
186,88810901078,21,0,0
186,1200000369,1,0,0
186,2430004116,0,0,3
186,8660070738,33,0,6
186,3100019607,87,0,0
186,3680082368,0,27,26
186,1820000082,2,0,0
186,4141942005,1,0,0
186,3291700016,2,0,0
186,3426444520,1,0,0
186,3500055800,14,0,2
186,7960601015,180,13,112
186,5070026000,86,0,7
186,70592800100,11,1,1
186,2000010039,7,0,9
186,78876740002,5,0,0
186,5070025343,65,0,5
186,5070025914,68,1,7
186,406253,0,4,0
186,235336,3,0,0
186,5070026237,148,0,8
186,262929,3,0,0
186,4530000542,85,1,10
186,72047388363,1,0,0
186,1122503303,0,1,0
186,1117932825,0,0,0
186,2580002360,127,0,0
186,4900006887,2,0,0
186,2800054613,45,1,1
186,5220017209,69,0,1
186,21516300000,58,0,0
186,60308429761,5,0,0
186,3700089033,4,0,0
186,7151800806,10,0,0
186,3570016292,6,1,0
186,3384400215,11,0,2
186,1465781102,2,0,0
186,1122506586,0,1,0
186,3600019906,15,0,4
186,7001114284,4,0,0
186,7144821413,4,0,0
186,7210801002,122,0,30
186,72864975412,1,0,0
186,36916827227,10,0,0
186,5113193683,7,0,0
186,72047368034,1,0,0
186,3680038552,0,1,0
186,7073405372,3,0,0
186,1200013060,0,0,0
186,2260094752,1,0,0
186,4470000063,322,3,36
186,7152410045,2,0,0
186,21566500000,83,0,0
186,272667,13,0,0
186,5210000676,52,1,2
186,7047000570,0,0,0
186,3680077033,0,0,1
186,4116710309,13,0,0
186,63551595338,11,0,0
186,65576500031,15,0,0
186,21583000000,739,7,30
186,2840000228,287,2,35
186,89002600259,3,0,0
186,416908,0,1,0
186,4528420003,21,0,0
186,7175820154,3,0,0
186,85482200312,2,0,0
186,3338314600,0,0,31
186,5020055110,42,0,5
186,68396988273,23,0,0
186,77098155001,16,0,0
186,1921100037,1,0,0
186,259040,3,0,0
186,2970013138,23,0,0
186,355104,0,0,3
186,7940026560,10,0,0
186,7020058101,71,0,10
186,7001178604,1,0,0
186,3367410294,7,0,0
186,73149512000,3,0,0
186,84014407800,6,0,0
186,261225,6,0,0
186,7225008310,0,1,0
186,63551598673,33,0,5
186,81808700204,113,4,24
186,4388,378,0,829
186,260549,2,0,0
186,4427609025,20,0,0
186,7241200032,12,0,0
186,80851501371,1,0,0
186,7031001244,8,0,0
186,7980124268,11,0,0
186,1826703236,3,0,0
186,7287827551,84,0,4
186,330267,0,0,12
186,355170,0,0,1
186,7321400947,12,0,0
186,443688,0,0,0
186,7020011001,15,0,0
186,3338396700,3,0,0
186,8200076665,2,0,0
186,3680092114,0,3,2
186,36210333302,4,1,5
186,4400001573,45,0,1
186,1820022989,9,0,0
186,2840020132,2,0,0
186,60933221663,5,0,0
186,30045058224,15,0,2
186,1744400075,2,0,0
186,2370059809,225,4,14
186,7304245505,27,0,0
186,330779,0,0,1
186,7098910508,2,0,0
186,4900007489,0,3,0
186,2233374311,1,0,1
186,278497,1,0,0
186,4650075375,1,0,0
186,3940001700,172,2,15
186,5210045150,110,2,0
186,4460030393,18,0,0
186,3980012281,1,0,0
186,7763304336,384,8,16
186,2100065492,59,0,5
186,81049202021,9,0,0
186,81752201862,0,1,4
186,1154641253,67,0,0
186,3100011621,20,1,2
186,2018200707,1,0,0
186,2900001618,40,0,1
186,83124800198,7,1,2
186,76165790412,3,0,0
186,7287843483,355,7,32
186,5010045951,57,0,0
186,1340912844,43,2,3
186,2840059600,362,9,64
186,7910000033,52,0,1
186,65272901124,0,6,70
186,68761534003,0,0,0
186,7304245000,24,0,2
186,9.78151E+11,1,0,0
186,1119241723,1,0,0
186,3400000080,11,0,0
186,63551590431,14,0,1
186,83974300151,1,0,0
186,8378316000,5,0,0
186,4760,9045,139,141
186,9000,2,0,0
186,3120020157,77,1,9
186,365991,0,0,25
186,38137003298,11,2,0
186,7124925306,1,0,0
186,2240062393,3,0,0
186,3500076373,13,0,2
186,4636,245,0,0
186,8663178332,72,1,16
186,1500004655,44,1,8
186,4528400330,116,19,81
186,7007457805,7,0,1
186,78735917508,30,1,2
186,30573015110,5,0,0
186,73974805101,0,0,0
186,81752201861,0,1,0
186,1122511942,0,2,0
186,3450015136,1493,10,84
186,4528413075,12,0,0
186,7726009281,1,0,0
186,7518602721,0,0,0
186,5209280394,3,0,0
186,343101,0,0,6
186,4300020025,24,4,0
186,81752201759,7,0,0
186,2400052373,43,0,4
186,2580002013,26,0,1
186,3700085924,7,14,19
186,4740024040,5,0,3
186,7641090024,0,0,0
186,7225004066,54,0,1
186,3800014371,90,0,5
186,8379101009,21,0,0
186,7565600119,4,0,1
186,5000011187,46,0,2
186,26068600000,377,17,72
186,3149324242,1,0,0
186,404771,0,124,0
186,4900002319,3,0,0
186,3663201980,4,0,4
186,4300002827,76,5,26
186,68954408023,2,0,0
186,408391,0,28,0
186,7027020264,49,0,9
186,1820011047,59,4,4
186,60308424266,1,0,0
186,64420941200,47,0,2
186,75444177783,15,0,1
186,4132212050,12,0,1
186,4137650060,1,0,0
186,2570071367,35,1,3
186,67272472020,78,2,7
186,3022100751,1,0,0
186,3700097624,2,32,21
186,1101737080,6,0,0
186,1800047741,33,0,1
186,3890000818,97,2,14
186,62797501110,22,0,0
186,7797508006,257,0,12
186,21557000000,241,0,0
186,4316867615,6,1,0
186,3680099331,0,1,0
186,4152,8973,0,0
186,7047010376,0,10,0
186,78876703033,19,0,0
186,84034170886,8,0,0
186,2970000141,486,4,28
186,63551598112,30,0,2
186,4815590819,7,0,0
186,3270010866,1,0,0
186,3410000005,94,4,22
186,5070007087,105,0,10
186,5200013163,4,0,4
186,7940006835,4,0,0
186,4220000851,2,0,0
186,4525514719,2,0,0
186,7106801126,160,8,30
186,4470000975,234,7,24
186,7175820054,3,0,0
186,73528231001,2,0,0
186,7287850506,20,0,0
186,8600300340,24,0,0
186,20514100000,1,0,0
186,3120027015,106,0,2
186,352855,0,0,2
186,5070024543,128,0,13
186,242905,1,0,0
186,7675312478,4,0,0
186,7007464302,6,1,0
186,5070056179,27,2,4
186,1312001176,61,0,0
186,7575551107,2,0,0
186,75764501045,1,0,0
186,7645235123,1,0,0
186,200,7,6,0
186,83211200262,11,0,0
186,5070008017,183,3,24
186,2840063657,4,0,0
186,3410015341,9,0,0
186,3710267610,23,2,10
186,5020001535,71,4,6
186,4210000552,16,3,0
186,3700040560,64,6,11
186,4126930707,0,1,0
186,1590006001,104,1,3
186,4140900248,12,0,0
186,6456322878,39,1,0
186,5340025642,94,3,7
186,85998706064,21,0,0
186,953111423,0,0,0
186,83543200006,0,0,1
186,7505000621,2,0,0
186,7565603481,1,0,0
186,260502,3,0,0
186,31184506935,13,0,0
186,4723,6476,0,436
186,282754,5,0,2
186,81140501010,2,0,0
186,5070001082,118,2,9
186,3600046753,0,3,0
186,9.78078E+11,1,0,0
186,366008,0,0,4
186,7225091480,15,0,8
186,4973380011,12,0,0
186,7675304307,1,0,0
186,2430003103,54,2,8
186,7206000717,696,20,112
186,75174603361,23,2,1
186,3400047100,14,0,0
186,3485602882,40,0,3
186,68146700375,0,0,3
186,4525514270,2,0,0
186,7312401810,61,0,0
186,91500924347,3,0,0
186,85428700569,1,0,0
186,1740010800,39,0,2
186,2520000751,0,1,0
186,60984601609,49,0,2
186,7797508004,44,0,2
186,75764561340,0,0,0
186,384648,0,0,7
186,7835558000,51,0,0
186,8857353332,1,0,0
186,1380017000,61,7,12
186,3338353303,0,0,1
186,355462,0,0,8
186,3800084524,4,0,0
186,7766111798,9,0,0
186,1780012631,18,3,1
186,7800014816,63,0,0
186,81655901451,3,0,0
186,7640606180,2,1,3
186,4145810556,72,3,7
186,4650022297,10,0,1
186,63551598304,3,0,0
186,7980199920,15,0,0
186,1600013550,68,0,5
186,9674902134,1,0,0
186,7310001099,6,0,4
186,1235400145,2,0,0
186,3400004752,26,0,3
186,1122512782,0,4,9
186,79936674564,1,0,0
186,1450002099,232,1,0
186,3663203833,2,0,9
186,5100016983,23,1,2
186,7392612947,21,1,5
186,74571074005,2,0,0
186,5040074013,12,0,3
186,8600390392,17,0,0
186,7097000055,26,0,0
186,7726009795,8,0,1
186,2430004455,29,0,0
186,3800043257,35,0,0
186,3680030956,0,9,0
186,3404412554,5,0,3
186,73876120001,156,11,32
186,3367411261,3,0,0
186,3915600048,31,0,1
186,72047370604,1,0,0
186,89161300073,0,0,1
186,7304245064,6,0,0
186,5070003259,308,7,50
186,66882990005,17,0,0
186,1200011223,6,1,9
186,4000050592,0,0,4
186,5100016461,31,0,1
186,7067000060,22,0,0
186,336486,0,0,2
186,4114312576,36,0,8
186,7766133629,15,0,2
186,4150584101,14,0,0
186,251974,2,0,0
186,258611,47,0,0
186,87293200645,24,0,0
186,5070049230,426,0,20
186,5070055229,60,0,7
186,5210003026,50,2,3
186,3100080924,8,0,3
186,30065135654,1,0,0
186,386477,0,4,0
186,61611203154,28,3,12
186,3400047837,143,0,0
186,2515505702,5,0,3
186,8155576601,2,0,1
186,20179400000,0,0,0
186,1490036371,79,0,10
186,75452700068,1,0,0
186,20176300000,3,0,0
186,7260010791,0,0,2
186,7790019282,20,0,0
186,7934102628,227,4,21
186,2430004490,18,3,0
186,2740026495,299,5,14
186,398344,0,6,0
186,421181,0,3,0
186,7020052052,11,0,0
186,3680011664,0,0,2
186,5000017016,97,0,1
186,64420900085,36,0,3
186,7310003107,2,0,0
186,7087000041,415,10,50
186,4900000978,17,0,0
186,2800032195,69,2,2
186,7110001028,20,0,0
186,7410893586,1,0,0
186,1345142700,0,0,0
186,60933224111,6,0,1
186,7001114364,1,0,0
186,4131301613,8,0,0
186,4400005030,1,0,0
186,21503400000,2,0,0
186,5018700102,38,12,8
186,5070024652,0,0,0
186,60426200308,25,0,0
186,4440013940,33,0,0
186,4127100955,329,6,31
186,82676671121,38,0,1
186,9282513870,22,0,0
186,1037455443,21,0,8
186,7641001236,1,0,0
186,73974807118,10,0,0
186,31212610106,1,0,0
186,4600083251,486,25,44
186,77098155000,10,0,0
186,94225,0,0,0
186,4413,7476,0,0
186,395372,0,0,0
186,81399300199,4,0,0
186,88588016782,2,0,0
186,8683100099,9,0,0
186,4114424131,87,2,23
186,4710,452,30,127
186,5389110197,5,0,0
186,72047378150,0,0,0
186,7675370989,1,0,0
186,8981905509,0,0,0
186,82415047812,19,0,0
186,3120090004,133,0,0
186,7675322133,13,0,0
186,1820053168,200,0,0
186,5070047900,90,0,13
186,3800086230,0,0,3
186,1590013401,4102,67,470
186,438423,0,1,0
186,6414428266,484,15,36
186,76244672100,3,0,0
186,4319417829,4,2,0
186,4900006559,6,0,0
186,4110081165,3,0,0
186,68396988106,42,0,7
186,81829001284,2,0,0
186,31254742257,2,0,0
186,5070055288,135,1,1
186,3680033652,0,4,0
186,428562,0,1,0
186,4528400100,698,18,116
186,79936680387,4,0,0
186,3400021466,0,0,1
186,5800000341,3,0,1
186,7210822181,0,3,4
186,70897191542,0,0,0
186,8066095695,11,0,0
186,8500000748,67,3,4
186,310,0,0,196
186,3743535206,1,0,0
186,4300000698,13,0,0
186,5210000597,19,0,1
186,20332800000,43,0,0
186,84450400320,1,0,0
186,5070055927,87,0,6
186,7717010224,7,0,0
186,3800031310,167,3,23
186,79437610011,1,0,0
186,1204401113,1,0,0
186,5070007105,86,0,3
186,20943400000,8,0,0
186,5100011552,100,0,0
186,9396600034,18,0,0
186,1600043101,80,2,4
186,341459,0,0,1
186,4900004324,3,0,0
186,8379174002,1,0,0
186,7750700109,3,0,0
186,3500051088,16,4,0
186,3700084462,29,1,4
186,3980009909,33,0,6
186,35497332741,4,0,0
186,7189903720,5727,102,708
186,7033042853,3,0,0
186,7049110009,37,0,3
186,301044,0,0,1
186,20236800000,110,2,4
186,61696010378,1,0,0
186,9060,1,0,0
186,4131347504,12,0,5
186,65485890241,5,0,0
186,7172000769,46,0,3
186,8597603400,9,0,0
186,2100000192,242,7,13
186,60933284006,2,0,0
186,7001111330,1,0,0
186,5070027804,562,0,49
186,7675322114,2,0,0
186,2840058925,7,0,0
186,292887,0,0,1
186,5070026702,200,6,28
186,64420929047,42,2,2
186,1600048772,88,0,6
186,20319200000,7,0,0
186,5070025482,1641,36,178
186,5070056174,31,0,2
186,87625400124,4,0,0
186,8312000302,18,0,0
186,3400012914,8,0,0
186,7790013776,46,1,5
186,7244014060,3,0,0
186,5000032290,236,9,27
186,7239235204,284,4,40
186,31284357122,0,2,0
186,7024230104,8,0,0
186,83211200903,38,0,1
186,21440100000,11,0,0
186,2259263778,23,0,0
186,3500068987,2,0,0
186,89807900100,1,0,0
186,7144830030,4,0,0
186,7680850738,129,3,11
186,4316890704,3,0,1
186,5070025607,222,1,19
186,1037440222,34,1,1
186,7002635124,30,0,1
186,4740012598,4,0,0
186,4132215953,0,10,2
186,7296555253,9,0,0
186,4101,527,0,0
186,79786552051,1,0,0
186,380983,0,2,0
186,7800000361,8,0,0
186,9955508792,39,0,9
186,38137116317,3,0,0
186,4400002542,88,0,7
186,2360430500,1,0,0
186,5200033875,92,0,18
186,7175810143,1,0,0
186,4300004607,63,1,3
186,4450032955,113,5,11
186,20349100000,1,0,0
186,7910090244,30,0,0
186,198826,0,0,0
186,3500053032,20,0,0
186,36761831001,5,0,1
186,7067000729,55,0,0
186,7447002287,1,0,0
186,80276302890,1,0,0
186,63551598077,15,0,2
186,7433347429,3,0,0
186,60946510702,0,0,0
186,5000003458,1,0,0
186,61873176021,10,0,0
186,3410057505,65,0,7
186,4300020472,168,3,24
186,1117932821,1,0,0
186,1600016490,36,12,14
186,8378337522,17,0,0
186,2430004483,36,0,1
186,3700092696,7,3,3
186,4530000540,82,1,15
186,2840042066,2,0,0
186,72047342044,1,0,0
186,81752201790,1,0,0
186,1200015160,16,0,0
186,7565602444,1,0,0
186,2113150812,39,0,1
186,5070025295,84,0,6
186,1200016057,3,0,0
186,63551598687,5,0,1
186,7294560134,54,0,0
186,7726006286,44,0,0
186,1834175101,19,0,7
186,3800078711,150,2,9
186,345641,0,0,12
186,395579,0,24,0
186,7726008333,2,0,0
186,5150028067,43,2,6
186,5070056671,48,0,4
186,70670000064,0,0,2
186,3680005467,0,1,0
186,4100000890,8,0,0
186,20254200000,1013,19,34
186,61029036893,0,0,0
186,81106801364,0,0,1
186,3702432012,1,0,0
186,5070026681,281,4,9
186,3600001003,11,0,1
186,84105802209,3,0,0
186,1070070810,24,0,7
186,1600030790,35,0,6
186,3700097464,0,2,0
186,5000042034,10,0,0
186,36221132707,1,0,0
186,5070001007,122,0,2
186,3783600023,0,0,0
186,2100005903,1,0,0
186,4800121338,189,3,9
186,7569100247,1,0,0
186,4775480028,5,0,0
186,72047379502,1,0,0
186,3400034324,1,0,1
186,4369507109,193,0,1
186,70670000082,0,0,3
186,69899780913,7,0,0
186,7410895114,9,0,0
186,7732683077,1,0,0
186,8002000005,1,0,0
186,64220504693,114,1,1
186,2100002683,65,2,9
186,6843791132,3,1,0
186,3810014302,14,1,2
186,6626442157,1,0,0
186,1410004663,0,0,0
186,1500007308,63,0,3
186,70943480026,1,0,0
186,3700094114,80,8,17
186,7116004298,1,1,0
186,7210006600,170,4,18
186,65272912342,12,0,0
186,1500000775,13,0,1
186,5300004836,349,4,8
186,21330100000,106,0,0
186,81364500295,1,0,0
186,4000051301,0,0,2
186,78551510020,8,0,0
186,1300000284,120,7,15
186,3997800339,2,1,2
186,7033072259,3,0,0
186,4300020581,46,0,0
186,7597140471,47,0,0
186,4525511828,1,0,0
186,8147599847,3,0,0
186,4528400316,38,0,0
186,3729791450,6,0,0
186,7007456016,8,0,0
186,5070000163,111,1,11
186,279521,5,0,0
186,88448615151,2,0,0
186,4880701619,6,0,0
186,1117940581,1,0,0
186,5150060235,69,0,5
186,7287812732,8,0,0
186,4400002827,19,0,0
186,61126973373,8,0,0
186,63551596837,7,0,0
186,5100006509,63,0,2
186,5300004885,605,15,66
186,5070026301,145,0,17
186,87218100792,6,0,0
186,7023300344,186,5,14
186,2120001033,2,0,0
186,292663,2,0,1
186,63551596500,5,0,0
186,1121000015,65,3,13
186,312679,0,0,1
186,5070048731,25,0,7
186,1500007727,12,0,0
186,73475600001,25,0,3
186,85884700323,1,0,0
186,2325466751,1,0,0
186,63748009968,0,1,0
186,2820017825,13,1,0
186,72047384660,1,0,0
186,2820000357,3305,641,587
186,1650055389,5,0,1
186,4319415976,2,0,0
186,61873144444,0,0,9
186,260448,10,0,0
186,5070026092,24,0,5
186,421209,0,4,0
186,5209220387,14,0,0
186,21320300000,16,0,0
186,60933283601,1,0,0
186,8520000016,2,0,11
186,87832600003,109,0,0
186,20061400000,19,0,0
186,7099214170,12,0,1
186,4980015387,34,0,0
186,4650073226,8,0,2
186,8859611607,6,0,0
186,2950026762,28,6,14
186,4300020694,40,0,7
186,5389110208,3,0,0
186,5000046037,1,0,0
186,76165790740,9,0,0
186,2400005197,58,2,18
186,81752202021,0,1,0
186,7910053387,34,4,0
186,85441700216,142,11,13
186,3400012094,29,0,1
186,7022750166,0,0,0
186,21409000000,1,0,0
186,72047377377,1,0,0
186,4900003637,34,1,2
186,7283090612,63,0,0
186,2100006499,0,0,1
186,21556300000,163,0,0
186,2400016717,143,8,21
186,8486593650,5,0,0
186,4000050917,0,0,2
186,4980015284,2,0,0
186,7910051445,41,3,1
186,20338500000,3,0,0
186,3680038545,0,1,1
186,5220000542,38,0,0
186,5220000705,40,2,12
186,2840004176,157,6,35
186,20224300000,27,0,0
186,22345600000,2,0,0
186,3377601186,2,0,0
186,1820025004,5,0,3
186,64420947113,88,1,10
186,1490044206,175,6,14
186,5070000757,49,0,5
186,4856422132,120,7,28
186,8634160416,0,0,1
186,4406491854,1,0,0
186,3010010026,147,4,19
186,5070026586,129,2,18
186,4227200053,12,0,0
186,3800034390,13,0,0
186,1111143923,2,0,0
186,4612,8134,289,579
186,70387847005,1,0,0
186,2146659771,3,0,0
186,5070049235,505,0,28
186,7590000562,37,2,7
186,7064001269,7,0,0
186,71651906802,80,0,0
186,72047384535,1,0,0
186,1420004260,0,0,0
186,2100003760,77,1,15
186,21505100000,75,0,0
186,3400000240,359,8,16
186,21354100000,0,0,0
186,26001900000,1,0,0
186,2983900481,25,0,0
186,7336164739,8,0,0
186,920019467,1,0,0
186,1128400303,266,11,12
186,81752201782,5,0,0
186,4112941275,39,0,0
186,4528451699,14,0,0
186,63551599468,8,0,3
186,9357750203,7,0,0
186,78502471398,1,0,0
186,4900003103,131,1,6
186,85040300011,1,0,0
186,2750061336,9,1,0
186,30087123941,11,0,4
186,3425681064,0,0,3
186,4528400311,53,0,0
186,2430083778,21,0,0
186,5100007520,115,4,23
186,6626419710,11,0,0
186,7167200135,4,0,0
186,3500068782,6,0,0
186,7003862065,16,1,1
186,7032701151,1,0,0
186,1154639203,0,0,1
186,4430012551,136,8,8
186,1921100029,7,0,0
186,2420009566,12,0,0
186,5070020068,62,0,3
186,8903678200,1,0,0
186,7047049625,0,12,4
186,303425,0,0,6
186,4528400512,6,0,0
186,7675322188,4,1,2
186,5070026281,278,0,27
186,7074062017,20,0,0
186,5070056646,24,2,1
186,1200500007,57,0,17
186,88705100002,16,0,0
186,1117906905,5,1,0
186,7084702090,12,0,0
186,2700060901,80,1,5
186,5440001278,15,0,2
186,7003863343,1,0,0
186,7007453984,38,1,3
186,81655901285,12,1,0
186,3680035938,0,1,0
186,7800001325,32,0,4
186,3700095995,4,2,3
186,20250800000,5355,7807,522
186,5070000120,1869,0,148
186,81049202054,2,0,0
186,7479151018,75,0,1
186,9050000062,7,0,0
186,63715250021,13,0,0
186,3680064746,0,6,0
186,373161,0,0,1
186,64152005193,23,0,0
186,7892933587,53,1,6
186,85136100512,39,0,0
186,3700081113,0,0,1
186,79936653721,10,0,0
186,1380014252,77,2,2
186,1820000614,4,0,0
186,7172001817,14,0,0
186,2900001715,3,0,0
186,5150024191,46,0,1
186,2900001620,75,0,2
186,7192161553,33,0,3
186,81851101165,39,0,0
186,7124925313,0,0,0
186,3010010057,422,18,42
186,7127921100,449,7,58
186,7321400948,4,0,0
186,69899780618,1,0,0
186,7010001171,0,0,0
186,4900005643,10,0,0
186,7482000000,5,0,0
186,81809400417,5,0,0
186,7940055120,3,0,1
186,20080700000,24,0,0
186,65671967926,2,0,0
186,1087801559,3,0,1
186,1235408782,43,0,0
186,8088749374,3,0,0
186,4319439489,1,0,0
186,70897111801,26,0,0
186,9.78052E+11,0,0,0
186,26065600000,2813,20,172
186,4400003039,47,0,1
186,7116005572,6,0,2
186,3107,42050,0,392
186,3680020931,0,2,0
186,7199048006,29,0,0
186,2120097815,1,0,0
186,7726000205,42,2,0
186,7447008446,1,0,0
186,366036,0,0,13
186,1500004653,45,0,0
186,4400002587,41,0,4
186,69856781204,0,0,0
186,7033031439,5,0,0
186,5070024456,132,1,17
186,5200013490,1,0,0
186,600600118,1,0,0
186,7175810355,15,0,1
186,3915301007,14,0,0
186,72047370327,1,0,0
186,7127910411,342,7,18
186,4000032252,1,0,0
186,4000050531,66,0,9
186,63018788498,2,0,0
186,73191948137,4,0,0
186,2270057917,1,0,0
186,7003862072,8,0,0
186,5100001261,1825,17,125
186,4400005010,1,0,0
186,7962146100,1249,22,135
186,4528400336,1,0,0
186,81752201788,1,0,0
186,5070056505,31,0,2
186,104227,0,0,0
186,7175820142,14,0,1
186,1230084499,2,0,0
186,4119649282,0,0,1
186,7224647840,1,0,0
186,9.78147E+11,2,0,0
186,85808900311,0,0,3
186,373773,0,1,0
186,7321000011,36,1,2
186,905,19,2,3
186,5070027116,37,1,3
186,1600026313,64,4,9
186,1230000003,4,1,1
186,301427,0,0,1
186,7690302460,1,0,0
186,3701424230,3,0,0
186,79936659077,3,0,0
186,7764490067,0,6,0
186,7097000009,10,0,0
186,5150000048,79,3,13
186,1820061218,12,0,0
186,2840059735,29,0,0
186,3210008374,5,0,1
186,7310000927,6,0,0
186,30067205624,11,0,0
186,7685570072,10,0,0
186,4135853001,140,0,0
186,4000000032,342,10,43
186,1480000381,29,0,1
186,3125900946,22,0,0
186,4900002378,0,1,20
186,7590000415,16,1,4
186,3330010077,4,1,0
186,7920011564,41,0,0
186,449577,0,0,0
186,72047362559,0,0,2
186,5070007531,218,0,1
186,63551597001,0,0,1
186,81153801120,2,0,0
186,450006,0,0,0
186,8520011884,7,0,0
186,3160010114,1,0,0
186,2840043782,0,3,0
186,63551595480,29,0,0
186,4525511459,3,0,0
186,4900005034,53,0,23
186,72047381000,4,0,0
186,1700009288,1,0,1
186,7826500306,2,0,0
186,3890000143,141,2,15
186,80882905074,1,0,0
186,6414464147,85,1,7
186,7156795058,10,0,3
186,7675304837,0,0,0
186,293,38,0,0
186,6798108947,1,0,0
186,2400002770,156,2,7
186,1400514045,3,0,0
186,2840023527,1,0,0
186,4315201690,0,0,2
186,2400000168,92,7,50
186,5070025900,89,1,5
186,7225102006,3,0,0
186,26000200000,5,0,0
186,4650070031,18,0,0
186,242783,1,0,0
186,3125900892,30,0,2
186,8019630506,5,0,0
186,4100007720,30,1,0
186,7641090394,3,1,4
186,8066095796,10,1,3
186,4460001656,55,1,9
186,1101731406,1,0,0
186,1780010965,58,6,6
186,4460001593,9,0,2
186,8981908394,85,0,1
186,5070000367,0,0,3
186,930010012,0,1,0
186,7480403211,1,1,0
186,4722348282,4,0,0
186,4132100626,1,0,0
186,1760002292,2,0,0
186,81829001273,59,0,2
186,63551596533,7,0,0
186,3680036246,0,1,0
186,7410837834,5,0,0
186,1117903121,2,0,0
186,1117954511,11,0,0
186,7675310800,8,0,1
186,7359567522,1,0,0
186,7410893505,1,0,0
186,7102501613,3,0,0
186,7480601500,46,3,6
186,7575551079,2,0,0
186,7518204230,5,0,2
186,89955200101,0,0,0
186,3400002040,31,0,11
186,74098590133,1,0,0
186,81752202008,0,0,2
186,31184511735,4,0,0
186,2100061689,321,7,41
186,2820000953,248,16,23
186,2840058989,318,8,43
186,1600051259,1,0,0
186,2820017831,0,0,2
186,1500007052,11,1,3
186,5200012006,116,2,13
186,88962802086,1,0,0
186,21504800000,8,0,0
186,6414428243,3600,51,209
186,7980100257,3,0,2
186,4900005071,124,0,39
186,21322200000,2,0,0
186,78630907633,1,0,0
186,85784700344,1,0,0
186,7271405133,105,0,2
186,7321400614,12,0,0
186,7084701324,36,0,6
186,8379101001,11,0,0
186,3680019223,0,3,5
186,7199000048,138,0,12
186,79439800017,4,0,1
186,3680041626,0,0,2
186,3680090314,0,1,0
186,69899780916,24,0,1
186,3022100604,1,0,0
186,72534229111,1,0,0
186,38137003314,5,0,0
186,2840019914,643,8,65
186,71941080001,51,0,0
186,2840023675,35,0,0
186,2840066286,0,0,2
186,3800013887,34,3,9
186,4528430004,130,0,29
186,72047364008,1,0,0
186,291559,2,0,3
186,3988500002,118,3,14
186,85428500100,3,0,4
186,4131302022,21,0,6
186,4980015756,3,0,0
186,3700000460,16,0,4
186,5100021029,50,0,0
186,3100000731,96,0,25
186,32390002326,4,0,0
186,1270015339,49,0,1
186,1819570700,23,0,0
